id;status;sort_field;funcloc;material_number;equipment_description;unique_id;qr_code_link;created_at
EMO000747;Installed;SP1.CL.C15/AGT/M;FP-01-SP1-CLD-T086-A032;10010674;"AC MOTOR;380V,50Hz,15kW,6P,180L,B3";138;https://www.safesave.info/MIC.php?id=Fajar-MotorList138;2023-11-21 08:31:00
EMO003914;Installed;SP1.CL.T3/P1/M;FP-01-SP1-CLD-T090-P112;10031911;"AC MOTOR;380V,50Hz,7.5kW,4P,132M,B3";139;https://www.safesave.info/MIC.php?id=Fajar-MotorList139;2023-11-21 08:31:01
EMO002709;Available;SP1.CL.C5/AGT2/M;;10010674;"AC MOTOR;380V,50Hz,15kW,6P,180L,B3";140;https://www.safesave.info/MIC.php?id=Fajar-MotorList140;2023-11-21 08:31:02
EMO003148;Installed;SP1.MW.C4/P2/M;FP-01-SP1-MXW-T050-P064;10010668;"AC MOTOR;380V,50Hz,75kW,4P,250M,B3";141;https://www.safesave.info/MIC.php?id=Fajar-MotorList141;2023-11-21 08:31:03
EMO002119;Installed;SP1.CL.C1/AGT/M;FP-01-SP1-CLD-T072-A024;10020927;"AC MOTOR;380V,50Hz,22kW,6P,200L,B3";142;https://www.safesave.info/MIC.php?id=Fajar-MotorList142;2023-11-21 08:31:04
EMO000036;Installed;SP1.MW.C4/P6/M;FP-01-SP1-MXW-T050-P057;;"AC MOTOR;380V,50Hz,132kW,4P,315M,B3";143;https://www.safesave.info/MIC.php?id=Fajar-MotorList143;2023-11-21 08:31:05
EMO000486;Installed;PM1.APP3.C(MC)/P1/M;FP-01-PM1-AP3-T160-P177;10020934;"AC MOTOR;380V,50Hz,30kW,4P,200L,B3";144;https://www.safesave.info/MIC.php?id=Fajar-MotorList144;2023-11-21 08:31:06
EMO000414;Available;SP1.MW.VS2/P1/M;;10010678;"AC MOTOR;380V,50Hz,22kW,4P,180L,B3";145;https://www.safesave.info/MIC.php?id=Fajar-MotorList145;2023-11-21 08:31:07
EMO000502;Installed;SP1.MW.DSP1/M;FP-01-SP1-MXW-DSP1;;"AC MOTOR;380V,50Hz,500kW,4P,430A,B";146;https://www.safesave.info/MIC.php?id=Fajar-MotorList146;2023-11-21 08:31:08
EMO000513;Installed;SP1.MW.DDR1/M;FP-01-SP1-MXW-RF04;10031609;"AC MOTOR;3kV,50Hz,450kW,12P,8407S,B3";147;https://www.safesave.info/MIC.php?id=Fajar-MotorList147;2023-11-21 08:31:09
EMO004255;Installed;SP1.MW.PS(C)1/M;FP-01-SP1-MXW-SR12;;"AC MOTOR;380V,50Hz,45kW,6P,280S,B3";148;https://www.safesave.info/MIC.php?id=Fajar-MotorList148;2023-11-21 08:31:10
EMO003799;Installed;SP1.MW.FRAC/M;FP-01-SP1-MXW-SR13;10024161;"AC MOTOR;380V,50Hz,75kW,8P,315SM,B3";149;https://www.safesave.info/MIC.php?id=Fajar-MotorList149;2023-11-21 08:31:11
EMO000516;Installed;SP1.MW.PS(F)1/M;FP-01-SP1-MXW-SR14;;"AC MOTOR;380V,50Hz,110kW,8P,315L,V";150;https://www.safesave.info/MIC.php?id=Fajar-MotorList150;2023-11-21 08:31:12
EMO004249;Installed;SP1.MW.PS(F)2/M;FP-01-SP1-MXW-SR15;10027435;"AC MOTOR;380V,50Hz,55kW,8P,315S,B3";151;https://www.safesave.info/MIC.php?id=Fajar-MotorList151;2023-11-21 08:31:13
EMO003656;Installed;SP1.MW.PS(C)2/M;FP-01-SP1-MXW-SR16;;"AC MOTOR;380V,50Hz,75kW,8P,315SC,V5";152;https://www.safesave.info/MIC.php?id=Fajar-MotorList152;2023-11-21 08:31:14
EMO004248;Installed;SP1.MW.PS(C)3/M;FP-01-SP1-MXW-SR18;10011110;"AC MOTOR;380V,50Hz,22kW,4P,180L,B3";153;https://www.safesave.info/MIC.php?id=Fajar-MotorList153;2023-11-21 08:31:15
EMO003664;Installed;SP1.MW1.PS(F)1/M;FP-01-SP1-MXW-SR40;10011118;"AC MOTOR;380V,50Hz,75kW,8P,315M,B3";154;https://www.safesave.info/MIC.php?id=Fajar-MotorList154;2023-11-21 08:31:16
EMO000094;Available;SP1.MW.T2/P1/M;;10020913;"AC MOTOR;380V,50Hz,22kW,4P,180L,B3";155;https://www.safesave.info/MIC.php?id=Fajar-MotorList155;2023-11-21 08:31:17
EMO000529;Installed;SP1.MW.C3/AGT/GB/M;FP-01-SP1-MXW-T049-A017;;"AC MOTOR;380V,50Hz,22kW,4P,180L,B3";156;https://www.safesave.info/MIC.php?id=Fajar-MotorList156;2023-11-21 08:31:18
EMO002697;Installed;SP1.MW.C3/P1/M;FP-01-SP1-MXW-T049-P062;10010622;"AC MOTOR;380V,50Hz,75kW,4P,250M,B3";157;https://www.safesave.info/MIC.php?id=Fajar-MotorList157;2023-11-21 08:31:19
EMO002710;Installed;SP1.CL.T4/P1/M;FP-01-SP1-CLD-T091-P120;10010668;"AC MOTOR;380V,50Hz,75kW,4P,250M,B3";158;https://www.safesave.info/MIC.php?id=Fajar-MotorList158;2023-11-21 08:31:20
EMO000535;Available;PM2.STC.T(DN)1/P2/M;;10020913;"AC MOTOR;380V,50Hz,22kW,4P,180L,B3";159;https://www.safesave.info/MIC.php?id=Fajar-MotorList159;2023-11-21 08:31:21
EMO000285;Installed;SP1.MW.T4/P1/M;FP-01-SP1-MXW-T052-P070;10021420;"AC MOTOR;380V,50Hz,30kW,4P,200L,B3";160;https://www.safesave.info/MIC.php?id=Fajar-MotorList160;2023-11-21 08:31:22
EMO005630;Installed;SP1.MW.T(DLG)1/P1/M;FP-01-SP1-MXW-T055-P076;10011115;"AC MOTOR;380V,50Hz,75kW,4P,280S,B3";161;https://www.safesave.info/MIC.php?id=Fajar-MotorList161;2023-11-21 08:31:23
EMO000544;Installed;SP1.MW.T(DLG)2/P1/M;FP-01-SP1-MXW-T056-P077;;"AC MOTOR;380V,50Hz,15kW,4P,160L,B3";162;https://www.safesave.info/MIC.php?id=Fajar-MotorList162;2023-11-21 08:31:24
EMO000080;Installed;SP1.MW.C5/AGT1/M;FP-01-SP1-MXW-T057-A018;10011106;"AC MOTOR;380V,50Hz,22kW,6P,200,B3";163;https://www.safesave.info/MIC.php?id=Fajar-MotorList163;2023-11-21 08:31:25
EMO003577;Installed;SP2.OC.C5/AGT/M;FP-01-SP2-OCC-T003-A002;10020899;"AC MOTOR;380V,50Hz,30kW,6P,225M,B3";164;https://www.safesave.info/MIC.php?id=Fajar-MotorList164;2023-11-21 08:31:26
EMO002980;Installed;SP1.MW.THK(LF).2.SW/M;FP-01-SP1-MXW-TH13;10011008;"AC MOTOR;380V,50Hz,0.55kW,4P,80V,B5";165;https://www.safesave.info/MIC.php?id=Fajar-MotorList165;2023-11-21 08:31:27
EMO003317;Available;SP1.MXW.TH13.GB/M;;10010643;"AC MOTOR;380V,50Hz,37kW,4P,200L,B3";166;https://www.safesave.info/MIC.php?id=Fajar-MotorList166;2023-11-21 08:31:28
EMO003308;Installed;SP1.MW.THK4.SCC/M;FP-01-SP1-MXW-TH15;10010590;"AC MOTOR;380V,50Hz,7.5kW,6P,160M,B3";167;https://www.safesave.info/MIC.php?id=Fajar-MotorList167;2023-11-21 08:31:29
EMO003103;Installed;SP1.MW.THK4/GB/P(G)/M;FP-01-SP1-MXW-TH15;;"AC MOTOR;380V,50Hz,1.5kW,4P,90L,B3";168;https://www.safesave.info/MIC.php?id=Fajar-MotorList168;2023-11-21 08:31:30
EMO003993;Installed;PM1.VAC.VS10/P1/M;FP-01-PM1-VAS-T122-P163;10031913;"AC MOTOR;380V,50Hz,15kW,4P,160L,B3";169;https://www.safesave.info/MIC.php?id=Fajar-MotorList169;2023-11-21 08:31:31
EMO003441;Installed;SP1.MW.SCP1/M;FP-01-SP1-MXW-TH16;10023093;"AC MOTOR;380V,50Hz,30kW,4P,200L,B3";170;https://www.safesave.info/MIC.php?id=Fajar-MotorList170;2023-11-21 08:31:32
EMO000556;Installed;SP1.MW.SCP2/M;FP-01-SP1-MXW-TH17;10023093;"AC MOTOR;380V,50Hz,29.5kW,4P,200L,B3";171;https://www.safesave.info/MIC.php?id=Fajar-MotorList171;2023-11-21 08:31:33
EMO000515;Installed;SP1.MW.VP1/M;FP-01-SP1-MXW-VP02;10011050;"AC MOTOR;380V,50Hz,110kW,6P,315,B3";172;https://www.safesave.info/MIC.php?id=Fajar-MotorList172;2023-11-21 08:31:34
EMO000775;Installed;SP1.MW.C5/P1/M;FP-01-SP1-MXW-T057-P079;10022242;"AC MOTOR;380V,50Hz,110kW,4P,B3";173;https://www.safesave.info/MIC.php?id=Fajar-MotorList173;2023-11-21 08:31:35
EMO001061;Installed;SP1.MW.T35B/P/M;FP-01-SP1-MXW-T362-P386;10011044;"AC MOTOR;380V,50Hz,45kW,4P,225M,B3";174;https://www.safesave.info/MIC.php?id=Fajar-MotorList174;2023-11-21 08:31:36
EMO001586;Installed;SP2.OC.T6/P1/M;FP-01-SP2-OCC-T006-P013;10010907;"AC MOTOR;380V,50Hz,200kW,4P,315ML,B3";175;https://www.safesave.info/MIC.php?id=Fajar-MotorList175;2023-11-21 08:31:37
EMO002104;Installed;SP1.MW.C2/P1/M;FP-01-SP1-MXW-T046-P059;10020932;"AC MOTOR;380V,50Hz,22kW,4P,180L,B3";176;https://www.safesave.info/MIC.php?id=Fajar-MotorList176;2023-11-21 08:31:38
EMO000971;Installed;EXH1/M;FP-01-PM7-HOO-BL01;10010665;"AC MOTOR;380V,50Hz,55kW,4P,250S,B3";177;https://www.safesave.info/MIC.php?id=Fajar-MotorList177;2023-11-21 08:31:39
EMO004029;Installed;SP1.MXW.PAL9.P003/M;FP-01-SP1-MXW-PAL9-P003;10031915;"AC MOTOR;380V,50Hz,30kW,4P,200L,B3";178;https://www.safesave.info/MIC.php?id=Fajar-MotorList178;2023-11-21 08:31:40
EMO003890;Installed;SP1.MW.THK/VP1/M;FP-01-SP1-MXW-VP03;10020679;"AC MOTOR;380V,50Hz,75kW,4P,250M,B3";179;https://www.safesave.info/MIC.php?id=Fajar-MotorList179;2023-11-21 08:31:41
EMO000613;Installed;CH2.STA.T11/P3/M;FP-01-PM2-STA-T242-P250;10010987;"AC MOTOR;380V,50Hz,15kW,4P,160L,B3";180;https://www.safesave.info/MIC.php?id=Fajar-MotorList180;2023-11-21 08:31:42
EMO000403;Installed;SP1.MW.C2/AGT/M;FP-01-SP1-MXW-T046-A016;10010674;"AC MOTOR;380V,50Hz,15kW,6P,180L,B3";181;https://www.safesave.info/MIC.php?id=Fajar-MotorList181;2023-11-21 08:31:43
EMO002081;Installed;SP1.MW.THK/VP2/M;FP-01-SP1-MXW-VP04;10010665;"AC MOTOR;380V,50Hz,55kW,4P,250SC,B3";182;https://www.safesave.info/MIC.php?id=Fajar-MotorList182;2023-11-21 08:31:44
EMO000524;Installed;SP1.MW.C4.P1/M;FP-01-SP1-MXW-T050-P063;10010927;"AC MOTOR;380V,50Hz,75kW,4P,280S,B3";183;https://www.safesave.info/MIC.php?id=Fajar-MotorList183;2023-11-21 08:31:45
EMO003141;Installed;SP1.MW.RF14/M;FP-01-SP1-MXW-RF14;10010569;"AC MOTOR;3kV,50Hz,250kW,4P,355M,B3";184;https://www.safesave.info/MIC.php?id=Fajar-MotorList184;2023-11-21 08:31:46
EMO003155;Installed;SP1.MW.VS1/P1/M;FP-01-SP1-MXW-T063-P082;10024476;"AC MOTOR;380V,50Hz,22kW,4P,180L,B3";185;https://www.safesave.info/MIC.php?id=Fajar-MotorList185;2023-11-21 08:31:47
EMO002090;Available;SP1.MW.T3P1/M;;10010549;"AC MOTOR;380V,50Hz,22kW,4P,180L,B3";186;https://www.safesave.info/MIC.php?id=Fajar-MotorList186;2023-11-21 08:31:48
EMO000484;Installed;SP1.MW.PIT/P1/M;FP-01-SP1-MXW-T058-P081;10010923;"AC MOTOR;380V,50Hz,7.5kW,4P,132M,B3";187;https://www.safesave.info/MIC.php?id=Fajar-MotorList187;2023-11-21 08:31:49
EMO003604;Installed;SP1.MXW.RF04.KNF/M;FP-01-SP1-MXW-RF04;10010914;"AC MOTOR;380V,50Hz,1.5kW,4P,90L";188;https://www.safesave.info/MIC.php?id=Fajar-MotorList188;2023-11-21 08:31:50
EMO004260;Installed;SP1.MXW.PAL9/PL-SORTER/M;FP-01-SP1-MXW-PAL9;10031965;"AC MOTOR;380V,50Hz,75kW,6P,315S,B3";189;https://www.safesave.info/MIC.php?id=Fajar-MotorList189;2023-11-21 08:31:51
EMO002108;Installed;SP1.MW.C5A/P2/M;FP-01-SP1-OCC-T103-P080;10020901;"AC MOTOR;380V,50Hz,45kW,4P,225S,B3";190;https://www.safesave.info/MIC.php?id=Fajar-MotorList190;2023-11-21 08:31:52
EMO000363;Installed;PM1.HAD3/FDF/M;FP-01-PM1-COT-HAD3-BL18;10020934;"AC MOTOR;380V,50Hz,30kW,4P,200L,B3";191;https://www.safesave.info/MIC.php?id=Fajar-MotorList191;2023-11-21 08:31:53
EMO000475;Installed;SP1.ON.T2/P2/M;FP-01-SP1-ONP-T032-P048;10010924;"AC MOTOR;380V,50Hz,15kW,4P,160L,B3";192;https://www.safesave.info/MIC.php?id=Fajar-MotorList192;2023-11-21 08:31:54
EMO000565;Installed;SP1.ON.DDR2/M;FP-01-SP1-ONP-RF03;;"AC MOTOR;3kV,50Hz,220kW,8P,400";193;https://www.safesave.info/MIC.php?id=Fajar-MotorList193;2023-11-21 08:31:55
EMO000566;Installed;WW1.DAF.T(SCP4)/P2/M;FP-01-WW1-DAF-P221;10010665;"AC MOTOR;380V,50Hz,55kW,4P,250S,B3";194;https://www.safesave.info/MIC.php?id=Fajar-MotorList194;2023-11-21 08:31:56
EMO000569;Installed;SP1.ON.PS(F)1/M;FP-01-SP1-ONP-SR09;;"AC MOTOR;380V,50Hz,75kW,8P,315M,V";195;https://www.safesave.info/MIC.php?id=Fajar-MotorList195;2023-11-21 08:31:57
EMO000395;Installed;SP2.OC.C6/P3/M;FP-01-SP2-OCC-T006-P011;10021420;"AC MOTOR;380V,50Hz,30kW,4P,200L,B3";196;https://www.safesave.info/MIC.php?id=Fajar-MotorList196;2023-11-21 08:31:58
EMO000578;Installed;SP1.ON.C3/P1/M;FP-01-SP1-ONP-T031-P043;10020950;"AC MOTOR;380V,50Hz,132kW,4P,315M,B3";197;https://www.safesave.info/MIC.php?id=Fajar-MotorList197;2023-11-21 08:31:59
EMO000582;Installed;SP1.ON.T2/P1/M;FP-01-SP1-ONP-T032-P047;10020901;"AC MOTOR;380V,50Hz,45kW,4P,225M,B3";198;https://www.safesave.info/MIC.php?id=Fajar-MotorList198;2023-11-21 08:32:00
EMO000584;Installed;P-2-33/M;FP-01-SP7-OCC-T028-P074;10010918;"AC MOTOR;380V,50Hz,11kW,4P,160M,B3";199;https://www.safesave.info/MIC.php?id=Fajar-MotorList199;2023-11-21 08:32:01
EMO002486;Installed;SP1.ON.T6/P1/M;FP-01-SP1-ONP-T034-P050;10010918;"AC MOTOR;380V,50Hz,11kW,4P,160M,B3";200;https://www.safesave.info/MIC.php?id=Fajar-MotorList200;2023-11-21 08:32:02
EMO000586;Installed;PM2.MCS.BLW2/M;FP-01-PM2-MCS-BL19;10020913;"AC MOTOR;380V,50Hz,22kW,4P,180L,B3";201;https://www.safesave.info/MIC.php?id=Fajar-MotorList201;2023-11-21 08:32:03
EMO000589;Installed;SP1.ON.C4/AGT1/GB/M;FP-01-SP1-ONP-T038-A012;;"AC MOTOR;380V,50Hz,18.5kW,6P,200L,B3";202;https://www.safesave.info/MIC.php?id=Fajar-MotorList202;2023-11-21 08:32:04
EMO000590;Installed;SP1.ON.C4/AGT2/GB/M;FP-01-SP1-ONP-T038-A013;;"AC MOTOR;380V,50Hz,22kW,6P,200L,B3";203;https://www.safesave.info/MIC.php?id=Fajar-MotorList203;2023-11-21 08:32:05
EMO000595;Installed;WW1.DAF.T(SCP3)/P1/M;FP-01-WW1-DAF-P210;10011044;"AC MOTOR;380V,50Hz,45kW,4P,225M,B3";204;https://www.safesave.info/MIC.php?id=Fajar-MotorList204;2023-11-21 08:32:06
EMO000596;Available;SP1.ON.THK2/GB/M;;10011096;"AC MOTOR;380V,50Hz,5.5kW,4P,132S,B3";205;https://www.safesave.info/MIC.php?id=Fajar-MotorList205;2023-11-21 08:32:07
EMO000605;Available;SP1.ON.C1/P1/M;;10010920;"AC MOTOR;380V,50Hz,37kW,4P,225S,B3";206;https://www.safesave.info/MIC.php?id=Fajar-MotorList206;2023-11-21 08:32:08
EMO001425;Installed;SP1.ON.C3/P2/M;FP-01-SP1-ONP-T031-P044;10021418;"AC MOTOR;380V,50Hz,37kW,4P,225S,B3";207;https://www.safesave.info/MIC.php?id=Fajar-MotorList207;2023-11-21 08:32:09
EMO000501;Installed;SP1.CON4/GM/M;FP-01-SP1-ONP-CN04;10010713;"AC MOTOR;380V,50Hz,11kW,6P,160L,B5";208;https://www.safesave.info/MIC.php?id=Fajar-MotorList208;2023-11-21 08:32:10
EMO002068;Installed;SP2.OCC.T125.P147/P/M;FP-01-SP2-OCC-T125-P147;10010615;"AC MOTOR;380V,50Hz,37kW,4P,225S,B3";209;https://www.safesave.info/MIC.php?id=Fajar-MotorList209;2023-11-21 08:32:11
EMO002676;Installed;SP1.MW.C6/AGT/M;FP-01-SP1-MXW-T028-A011;10010678;"AC MOTOR;380V,50Hz,22kW,4P,180,B3";210;https://www.safesave.info/MIC.php?id=Fajar-MotorList210;2023-11-21 08:32:12
EMO002777;Installed;SP2.OC.C7/P1/M;FP-01-SP2-OCC-T012-P020;10011044;"AC MOTOR;380V,50Hz,45kW,4P,225M,B3";211;https://www.safesave.info/MIC.php?id=Fajar-MotorList211;2023-11-21 08:32:13
EMO000553;Installed;SP1.ON.THK1/GB/M;FP-01-SP1-ONP-TH10;10010643;"AC MOTOR;380V,50Hz,37kW,4P,200L,B5";212;https://www.safesave.info/MIC.php?id=Fajar-MotorList212;2023-11-21 08:32:14
EMO002898;Installed;SP1.ON.C3/P4/M;FP-01-SP1-ONP-T031-P046;10011044;"AC MOTOR;380V,50Hz,45kW,4P,225M,B3";213;https://www.safesave.info/MIC.php?id=Fajar-MotorList213;2023-11-21 08:32:15
EMO002941;Available;SP1.PUL4/P3/M;;10010762;"AC MOTOR;380V,50Hz,110kW,4P,315S,B3";214;https://www.safesave.info/MIC.php?id=Fajar-MotorList214;2023-11-21 08:32:16
EMO002954;Available;SP1.ON.C5/AGT/M;;10011027;"AC MOTOR;380V,50Hz,11kW,6P,160L,B3";215;https://www.safesave.info/MIC.php?id=Fajar-MotorList215;2023-11-21 08:32:17
EMO003608;Installed;SP1.UKP.RF06(KN)/M;FP-01-SP1-UKP-RF06;;"AC MOTOR;380V,50Hz,1kW,4P";216;https://www.safesave.info/MIC.php?id=Fajar-MotorList216;2023-11-21 08:32:18
EMO003651;Installed;SP1.PUL4/GB/M;FP-01-SP1-ONP-PU04;10011066;"AC MOTOR;3kV,50Hz,600kW,6P,400,B3";217;https://www.safesave.info/MIC.php?id=Fajar-MotorList217;2023-11-21 08:32:19
EMO003652;Installed;SP1.PUL4/GB/OU/P/M;FP-01-SP1-ONP-PU04-OU01;;"AC MOTOR;380V,50Hz,2.2kW,6P,112,B3";218;https://www.safesave.info/MIC.php?id=Fajar-MotorList218;2023-11-21 08:32:20
EMO003653;Installed;SP1.PUL4/P1/M;FP-01-SP1-ONP-PU04-P038;;"AC MOTOR;380V,50Hz,75kW,4P,280S,B3";219;https://www.safesave.info/MIC.php?id=Fajar-MotorList219;2023-11-21 08:32:21
EMO003654;Installed;SP1.PUL4/P2/M;FP-01-SP1-ONP-PU04-P367;;"AC MOTOR;380V,50Hz,75kW,4P,280S,B3";220;https://www.safesave.info/MIC.php?id=Fajar-MotorList220;2023-11-21 08:32:22
EMO003676;Installed;SP1.ON.C1/AGT/M;FP-01-SP1-ONP-T027-A010;10010661;"AC MOTOR;380V,50Hz,22kW,8P,225,B3";221;https://www.safesave.info/MIC.php?id=Fajar-MotorList221;2023-11-21 08:32:23
EMO003756;Installed;SP1.MW.C6/P1/M;FP-01-SP1-MXW-T028-P040;10010615;"AC MOTOR;380V,50Hz,37kW,4P,225M,B3";222;https://www.safesave.info/MIC.php?id=Fajar-MotorList222;2023-11-21 08:32:24
EMO000399;Installed;SP1.ON.PIT/P1/M;FP-01-SP1-ONP-T037-P053;10010923;"AC MOTOR;380V,50Hz,7.5kW,4P,132M,B3";223;https://www.safesave.info/MIC.php?id=Fajar-MotorList223;2023-11-21 08:32:25
EMO004251;Installed;SP1.ON.PS(F)2/M;FP-01-SP1-ONP-SR10;;"AC MOTOR;380V,50Hz,45kW,6P,280SC,B3";224;https://www.safesave.info/MIC.php?id=Fajar-MotorList224;2023-11-21 08:32:26
EMO004254;Installed;SP1.ON.PS(C)1/M;FP-01-SP1-ONP-SR07;10027435;"AC MOTOR;380V,50Hz,55kW,8P,315S,B3";225;https://www.safesave.info/MIC.php?id=Fajar-MotorList225;2023-11-21 08:32:27
EMO004256;Installed;SP1.ON.DDR1/M;FP-01-SP1-ONP-RF02;;"AC MOTOR;380V,50Hz,110kW,2P,315S,B3";226;https://www.safesave.info/MIC.php?id=Fajar-MotorList226;2023-11-21 08:32:28
EMO000131;Installed;SP1.UK.C3/AGT/M;FP-01-SP1-UKP-T068-A022;10022165;"AC MOTOR;380V,50HZ,22KW,6P,200,B";227;https://www.safesave.info/MIC.php?id=Fajar-MotorList227;2023-11-21 08:32:29
EMO002109;Installed;SP1.PUL7/P1/M;FP-01-SP1-UKP-PU07-P084;10010615;"AC MOTOR;380V,50Hz,37kW,4P,225S,B3";228;https://www.safesave.info/MIC.php?id=Fajar-MotorList228;2023-11-21 08:32:30
EMO000598;Available;SP1.CON7/GB/M;;10010713;"AC MOTOR;380V,50Hz,11kW,6P,160L,B5";229;https://www.safesave.info/MIC.php?id=Fajar-MotorList229;2023-11-21 08:32:31
EMO000599;Installed;SP1.PUL7/GB/M;FP-01-SP1-UKP-PU07;;"AC MOTOR;3kV,50Hz,400kW,6P,450A,B3";230;https://www.safesave.info/MIC.php?id=Fajar-MotorList230;2023-11-21 08:32:32
EMO003960;Installed;SP1.UK.DDR1/M;FP-01-SP1-UKP-RF05;10010749;"AC MOTOR;3000V,50Hz,330kW,8P,450M,B3";231;https://www.safesave.info/MIC.php?id=Fajar-MotorList231;2023-11-21 08:32:33
EMO000602;Installed;SP1.UK.DDR2/M;FP-01-SP1-UKP-RF06;10010594;"AC MOTOR;3kV,50Hz,350kW,8P,B";232;https://www.safesave.info/MIC.php?id=Fajar-MotorList232;2023-11-21 08:32:34
EMO003963;Installed;SP1.UK.DDR3/M;FP-01-SP1-UKP-RF07;10010837;"AC MOTOR;3kV,50Hz,335kW,10P,8307S,B3";233;https://www.safesave.info/MIC.php?id=Fajar-MotorList233;2023-11-21 08:32:35
EMO000604;Installed;PM2.BR.THK1/P1/M;FP-01-PM2-BRS-T104-P098;10010660;"AC MOTOR;380V,50Hz,22kW,4P,180L,B3";234;https://www.safesave.info/MIC.php?id=Fajar-MotorList234;2023-11-21 08:32:36
EMO000561;Available;SP1.UK.C2/AGT/M;;10010674;"AC MOTOR;380V,50Hz,15kW,6P,180L,B3";235;https://www.safesave.info/MIC.php?id=Fajar-MotorList235;2023-11-21 08:32:37
EMO000607;Available;SP1.UK.C2/P1/M;;10020916;"AC MOTOR;380V,50Hz,30kW,4P,200L,B3";236;https://www.safesave.info/MIC.php?id=Fajar-MotorList236;2023-11-21 08:32:38
EMO001381;Installed;SP1.UK.T1/P1/M;FP-01-SP1-UKP-T067-P089;10010560;"AC MOTOR;380V,50Hz,30kW,4P,200L,B3";237;https://www.safesave.info/MIC.php?id=Fajar-MotorList237;2023-11-21 08:32:39
EMO000611;Installed;SP1.UK.C3/P1/M;FP-01-SP1-UKP-T068-P090;10020901;"AC MOTOR;380V,50Hz,45kW,4P,225M,B3";238;https://www.safesave.info/MIC.php?id=Fajar-MotorList238;2023-11-21 08:32:40
EMO000614;Installed;SP1.UK.C4/P2/M;FP-01-SP1-UKP-T069-P092;;"AC MOTOR;380V,50Hz,30kW,4P,200L,B3";239;https://www.safesave.info/MIC.php?id=Fajar-MotorList239;2023-11-21 08:32:41
EMO001739;Available;SP7.C-2-5/AGT/M;;10020927;"AC MOTOR;380V,50Hz,22kW,6P,200LC,B3";240;https://www.safesave.info/MIC.php?id=Fajar-MotorList240;2023-11-21 08:32:42
EMO003562;Installed;SP1.PUL7.GB/P/G/M;FP-01-SP1-UKP-PU07;10011046;"AC MOTOR;380V,50Hz,1.5kW,4P,90L,B3";241;https://www.safesave.info/MIC.php?id=Fajar-MotorList241;2023-11-21 08:32:43
EMO003605;Installed;SP1.UKP.RF07.DDR3(KN)/M;FP-01-SP1-UKP-RF07;10010914;"AC MOTOR;380V,50Hz,1.5kW,4P,90L";242;https://www.safesave.info/MIC.php?id=Fajar-MotorList242;2023-11-21 08:32:44
EMO003607;Available;SP8.OCC.RF10(KN)/GM;;10010915;"AC MOTOR;380V,50Hz,0.75kW,4P,80M,V1";244;https://www.safesave.info/MIC.php?id=Fajar-MotorList244;2023-11-21 08:32:45
EMO003852;Installed;SP1.UK.C4/P1/M;FP-01-SP1-UKP-T069-P091;10027251;"AC MOTOR;380V,50Hz,15kW,4P,160L,B3";245;https://www.safesave.info/MIC.php?id=Fajar-MotorList245;2023-11-21 08:32:46
EMO000433;Installed;SP1.CON6/GB/M;FP-01-SP1-OCC-CN06;10011088;"AC MOTOR;380V,50Hz,11kW,6P,160L";246;https://www.safesave.info/MIC.php?id=Fajar-MotorList246;2023-11-21 08:32:47
EMO003016;Available;SP1.MW.THK3(SF)1/GB/M;;10020904;"AC MOTOR;380V,50Hz,7.5kW,4P,132M,B5";247;https://www.safesave.info/MIC.php?id=Fajar-MotorList247;2023-11-21 08:32:48
EMO000503;Installed;SP1.PUL6/DRS/M1;FP-01-SP1-OCC-PU06-DRSR;;"AC MOTOR;380V,50Hz,3kW,4P,100L2,V";248;https://www.safesave.info/MIC.php?id=Fajar-MotorList248;2023-11-21 08:32:49
EMO000504;Installed;SP1.PUL6/DRS/M2;FP-01-SP1-OCC-PU06-DRSR;;"AC MOTOR;380V,50Hz,3kW,4P,100L2,V";249;https://www.safesave.info/MIC.php?id=Fajar-MotorList249;2023-11-21 08:32:50
EMO000505;Installed;SP1.PUL6/GB/M;FP-01-SP1-OCC-PU06;10011014;"AC MOTOR;380V,50Hz,250kW,4P,355M,B3";250;https://www.safesave.info/MIC.php?id=Fajar-MotorList250;2023-11-21 08:32:51
EMO000506;Available;SP1.PUL6/HYP/M;;10037917;"AC MOTOR;380V,50Hz,200kW,6P,315CC,B3";251;https://www.safesave.info/MIC.php?id=Fajar-MotorList251;2023-11-21 08:32:52
EMO002176;Installed;WW1.PRY.CLA1/P1/M;FP-01-WW1-PRY-P120;10020901;"AC MOTOR;380V,50Hz,45kW,4P,225S,B3";252;https://www.safesave.info/MIC.php?id=Fajar-MotorList252;2023-11-21 08:32:53
EMO001654;Installed;SP1.WF.C3/P3/M;FP-01-SP1-WRS-T100-P135;10020934;"AC MOTOR;380V,50Hz,30kW,4P,200L,B3";253;https://www.safesave.info/MIC.php?id=Fajar-MotorList253;2023-11-21 08:32:54
EMO000234;Available;PM1.APP1.PS1/M;;10010665;"AC MOTOR;380V,50Hz,55kW,4P,250S,B3";254;https://www.safesave.info/MIC.php?id=Fajar-MotorList254;2023-11-21 08:32:55
EMO002907;Installed;PM1.APP2.PS1/M;FP-01-PM1-AP2-SR29;10010665;"AC MOTOR;380V,50Hz,55kW,4P,250S,B3";255;https://www.safesave.info/MIC.php?id=Fajar-MotorList255;2023-11-21 08:32:56
